,Formatted date,Name,Symbol,Price($),Market Cap ($),Circulating Supply
6572,2021-05-23,Uniswap,UNI,16.84,9523322177.02,565641065
6573,2021-05-30,Uniswap,UNI,25.74,14562759375.83,565708400
6574,2021-06-06,Uniswap,UNI,25.91,14639766964.58,564969717
6575,2021-06-13,Uniswap,UNI,23.27,13386217335.99,575149653
6576,2021-06-20,Uniswap,UNI,20.81,11967307035.91,575171206
6577,2021-06-27,Uniswap,UNI,17.1,9833906939.68,575228023
6578,2021-07-04,Uniswap,UNI,20.77,12198611170.77,587265785
6579,2021-07-11,Uniswap,UNI,20.68,12145668777.95,587285243
6580,2021-07-18,Uniswap,UNI,16.36,9609205603.83,587318148
6581,2021-07-25,Uniswap,UNI,18.27,10731069069.25,587351876
6582,2021-08-01,Uniswap,UNI,22.03,12941271988.56,587376043
6583,2021-08-08,Uniswap,UNI,26.72,15696933988.76,587403080
6584,2021-08-15,Uniswap,UNI,30.25,17770939865.8,587427280
6585,2021-08-22,Uniswap,UNI,28.43,16699458499.98,587469214
6586,2021-08-29,Uniswap,UNI,26.81,16399402433.14,611621089
6587,2021-09-05,Uniswap,UNI,29.36,17960589699.36,611643724
6588,2021-09-12,Uniswap,UNI,23.69,14489119861.25,611643724
6589,2021-09-19,Uniswap,UNI,23.92,14633432192.02,611643724
6590,2021-09-26,Uniswap,UNI,24.03,14697295899.01,611643724
6591,2021-10-03,Uniswap,UNI,26.0,15905262491.67,611643724
6592,2021-10-10,Uniswap,UNI,24.25,14833791310.82,611643724
6593,2021-10-17,Uniswap,UNI,25.93,15858166089.38,611643724
6594,2021-10-24,Uniswap,UNI,25.84,15803193850.13,611643724
6595,2021-10-31,Uniswap,UNI,24.99,15685350733.04,627596089
6596,2021-11-07,Uniswap,UNI,25.35,15908732558.17,627596089
6597,2021-11-14,Uniswap,UNI,24.57,15419200243.03,627596089
6598,2021-11-21,Uniswap,UNI,21.7,13625356074.96,627857379
6599,2021-11-28,Uniswap,UNI,20.17,12663569952.57,627857379
6600,2021-12-05,Uniswap,UNI,16.53,10378935853.19,627917729
6601,2021-12-12,Uniswap,UNI,16.02,10058251272.85,627936759
6602,2021-12-19,Uniswap,UNI,14.96,9391851785.42,627966357
6603,2021-12-26,Uniswap,UNI,18.69,11745630155.55,628512669
6604,2022-01-02,Uniswap,UNI,18.37,11522501073.32,627270117
6605,2022-01-09,Uniswap,UNI,15.81,9914708201.82,627285937
6606,2022-01-16,Uniswap,UNI,17.81,11169605695.54,627297566
6607,2016-06-26,Waves,WAVES,0.166,16597662.87,100000000
6608,2016-07-03,Waves,WAVES,0.1928,19279256.46,100000000
6609,2016-07-10,Waves,WAVES,0.2183,21833075.58,100000000
6610,2016-07-17,Waves,WAVES,0.197,19703130.42,100000000
6611,2016-07-24,Waves,WAVES,0.2022,20216947.79,100000000
6612,2016-07-31,Waves,WAVES,0.1706,17057451.61,100000000
6613,2016-08-07,Waves,WAVES,0.1609,16093409.06,100000000
6614,2016-08-14,Waves,WAVES,0.1734,17342951.89,100000000
6615,2016-08-21,Waves,WAVES,0.1744,17442530.39,100000000
6616,2016-08-28,Waves,WAVES,0.1588,15880404.41,100000000
6617,2016-09-04,Waves,WAVES,0.1656,16563907.27,100000000
6618,2016-09-11,Waves,WAVES,0.1608,16084922.85,100000000
6619,2016-09-18,Waves,WAVES,0.1866,18663212.66,100000000
6620,2016-09-25,Waves,WAVES,0.1749,17492781.58,100000000
6621,2016-10-02,Waves,WAVES,0.1966,19662939.01,100000000
6622,2016-10-09,Waves,WAVES,0.2123,21225909.89,100000000
6623,2016-10-16,Waves,WAVES,0.2352,23521344.36,100000000
6624,2016-10-23,Waves,WAVES,0.3136,31362968.68,100000000
6625,2016-10-30,Waves,WAVES,0.3537,35374295.71,100000000
6626,2016-11-06,Waves,WAVES,0.3683,36827874.18,100000000
6627,2016-11-13,Waves,WAVES,0.3904,39035031.2,100000000
6628,2016-11-20,Waves,WAVES,0.2773,27726256.85,100000000
6629,2016-11-27,Waves,WAVES,0.2575,25745123.62,100000000
6630,2016-12-04,Waves,WAVES,0.2377,23771739.01,100000000
6631,2016-12-11,Waves,WAVES,0.2288,22876805.07,100000000
6632,2016-12-18,Waves,WAVES,0.2285,22850313.78,100000000
6633,2016-12-25,Waves,WAVES,0.2031,20314945.28,100000000
6634,2017-01-01,Waves,WAVES,0.2213,22132165.73,100000000
6635,2017-01-08,Waves,WAVES,0.2135,21354107.56,100000000
6636,2017-01-15,Waves,WAVES,0.2373,23728686.57,100000000
6637,2017-01-22,Waves,WAVES,0.2495,24954265.36,100000000
6638,2017-01-29,Waves,WAVES,0.2391,23909516.63,100000000
6639,2017-02-05,Waves,WAVES,0.2245,22453065.22,100000000
6640,2017-02-12,Waves,WAVES,0.25,25004494.19,100000000
6641,2017-02-19,Waves,WAVES,0.2409,24091626.7,100000000
6642,2017-02-26,Waves,WAVES,0.2159,21589741.11,100000000
6643,2017-03-05,Waves,WAVES,0.2288,22879038.75,100000000
6644,2017-03-12,Waves,WAVES,0.2568,25681787.73,100000000
6645,2017-03-19,Waves,WAVES,0.2783,27830165.62,100000000
6646,2017-03-26,Waves,WAVES,0.3188,31884905.7,100000000
6647,2017-04-09,Waves,WAVES,0.3928,39276552.2,100000000
6648,2017-04-23,Waves,WAVES,0.5599,55993574.86,100000000
6649,2017-05-14,Waves,WAVES,1.37,137142992.02,100000000
6650,2017-05-21,Waves,WAVES,1.77,176811444.76,100000000
6651,2017-05-28,Waves,WAVES,2.47,246542358.4,100000000
6652,2017-06-04,Waves,WAVES,5.35,534606266.02,100000000
6653,2017-06-11,Waves,WAVES,6.32,632091331.48,100000000
6654,2017-06-18,Waves,WAVES,4.99,498612689.97,100000000
6655,2017-06-25,Waves,WAVES,4.62,462485313.42,100000000
6656,2017-07-02,Waves,WAVES,3.62,362346601.49,100000000
6657,2017-07-09,Waves,WAVES,3.75,374990820.88,100000000
6658,2017-07-23,Waves,WAVES,3.65,364767956.73,100000000
6659,2017-07-30,Waves,WAVES,2.72,271808552.74,100000000
6660,2017-08-06,Waves,WAVES,5.21,520620298.39,100000000
6661,2017-08-13,Waves,WAVES,4.79,478845930.1,100000000
6662,2017-08-20,Waves,WAVES,4.86,486464214.32,100000000
6663,2017-08-27,Waves,WAVES,5.23,522568988.8,100000000
6664,2017-09-03,Waves,WAVES,5.2,519635486.6,100000000
6665,2017-09-10,Waves,WAVES,4.41,440792083.74,100000000
6666,2017-09-17,Waves,WAVES,3.64,364448094.37,100000000
6667,2017-09-24,Waves,WAVES,3.97,396756267.55,100000000
6668,2017-10-01,Waves,WAVES,4.97,497467613.22,100000000
6669,2017-10-08,Waves,WAVES,4.44,444113969.8,100000000
6670,2017-10-15,Waves,WAVES,3.8,380121779.44,100000000
6671,2017-10-22,Waves,WAVES,3.58,358151173.59,100000000
6672,2017-12-10,Waves,WAVES,9.76,976155948.64,100000000
6673,2018-12-23,Waves,WAVES,3.76,376324396.96,100000000
6674,2019-02-03,Waves,WAVES,2.82,281634095.5,100000000
6675,2020-10-11,Wrapped Bitcoin,WBTC,11379.34,1299788776.41,114224
6676,2020-10-18,Wrapped Bitcoin,WBTC,11486.04,1311976195.04,114224
6677,2020-10-25,Wrapped Bitcoin,WBTC,13030.18,1495517479.17,114773
6678,2020-11-01,Wrapped Bitcoin,WBTC,13649.2,1606961708.12,117733
6679,2020-11-08,Wrapped Bitcoin,WBTC,15451.87,1906925822.12,123411
6680,2020-11-15,Wrapped Bitcoin,WBTC,15887.32,1974163273.69,124260
6681,2020-11-22,Wrapped Bitcoin,WBTC,18398.17,2286162965.91,124260
6682,2020-11-29,Wrapped Bitcoin,WBTC,18167.78,2231572045.18,122831
6683,2020-12-06,Wrapped Bitcoin,WBTC,19383.04,2334556265.72,120443
6684,2020-12-13,Wrapped Bitcoin,WBTC,19163.82,2204055977.59,115011
6685,2020-12-20,Wrapped Bitcoin,WBTC,23472.0,2715966896.79,115711
6686,2020-12-27,Wrapped Bitcoin,WBTC,26237.58,3035975344.15,115711
6687,2021-01-03,Wrapped Bitcoin,WBTC,33008.13,3819401682.96,115711
6688,2021-01-10,Wrapped Bitcoin,WBTC,38332.34,4435470995.19,115711
6689,2021-01-17,Wrapped Bitcoin,WBTC,35895.35,3979813463.88,110873
6690,2021-01-24,Wrapped Bitcoin,WBTC,32241.8,3639190852.8,112872
6691,2021-01-31,Wrapped Bitcoin,WBTC,33085.08,3836904891.52,115971
6692,2021-02-07,Wrapped Bitcoin,WBTC,38877.48,4728485253.16,121625
6693,2021-02-14,Wrapped Bitcoin,WBTC,48696.93,6196449241.58,127245
6694,2021-02-21,Wrapped Bitcoin,WBTC,57557.97,7103819890.92,123420
6695,2021-02-28,Wrapped Bitcoin,WBTC,45290.68,5589787066.28,123420
6696,2021-03-07,Wrapped Bitcoin,WBTC,51406.18,6434480452.25,125169
6697,2021-03-14,Wrapped Bitcoin,WBTC,59399.41,7941423552.46,133695
6698,2021-03-21,Wrapped Bitcoin,WBTC,57493.49,7899769967.18,137403
6699,2021-03-28,Wrapped Bitcoin,WBTC,55948.61,7721106599.67,138004
6700,2021-04-04,Wrapped Bitcoin,WBTC,58592.26,8238238575.9,140603
6701,2021-04-11,Wrapped Bitcoin,WBTC,60154.7,8779619596.92,145951
6702,2021-04-18,Wrapped Bitcoin,WBTC,56190.56,8630162231.38,153587
6703,2021-04-25,Wrapped Bitcoin,WBTC,49134.73,7715930417.21,157036
6704,2021-05-02,Wrapped Bitcoin,WBTC,56381.79,9447778837.06,167568
6705,2021-05-23,Wrapped Bitcoin,WBTC,34904.08,6344280848.31,181763
6706,2021-06-13,Wrapped Bitcoin,WBTC,38899.3,7354329182.37,189061
6707,2021-06-20,Wrapped Bitcoin,WBTC,35670.93,6833185202.3,191562
6708,2021-06-27,Wrapped Bitcoin,WBTC,34590.69,6607675012.07,191025
6709,2021-07-04,Wrapped Bitcoin,WBTC,35289.76,6912400825.23,195876
6710,2021-07-11,Wrapped Bitcoin,WBTC,34253.77,6750561389.51,197075
6711,2021-07-18,Wrapped Bitcoin,WBTC,31763.18,6221611834.18,195875
6712,2021-07-25,Wrapped Bitcoin,WBTC,35268.89,6865970765.99,194675
6713,2021-08-01,Wrapped Bitcoin,WBTC,40007.87,7704484261.56,192574
6714,2021-08-08,Wrapped Bitcoin,WBTC,43832.59,8530838826.79,194623
6715,2021-08-15,Wrapped Bitcoin,WBTC,47186.21,9207112146.92,195123
6716,2021-08-22,Wrapped Bitcoin,WBTC,49351.13,9604863294.26,194623
6717,2021-08-29,Wrapped Bitcoin,WBTC,48829.47,9657181323.34,197774
6718,2021-09-12,Wrapped Bitcoin,WBTC,46113.17,9396522679.73,203771
6719,2021-09-19,Wrapped Bitcoin,WBTC,47241.55,9751630701.69,206421
6720,2021-09-26,Wrapped Bitcoin,WBTC,43258.68,8912181204.72,206021
6721,2021-10-03,Wrapped Bitcoin,WBTC,48234.77,9930114001.34,205870
6722,2021-10-10,Wrapped Bitcoin,WBTC,54837.97,11459412828.95,208969
6723,2021-10-17,Wrapped Bitcoin,WBTC,61557.81,13282046590.27,215765
6724,2021-10-24,Wrapped Bitcoin,WBTC,60966.9,13522011057.68,221793
6725,2021-10-31,Wrapped Bitcoin,WBTC,61380.59,14041557835.31,228762
6726,2021-11-07,Wrapped Bitcoin,WBTC,63331.4,14869196866.72,234784
6727,2021-11-14,Wrapped Bitcoin,WBTC,64581.36,15443475491.31,239132
6728,2021-11-21,Wrapped Bitcoin,WBTC,58316.12,14781744990.69,253476
6729,2021-11-28,Wrapped Bitcoin,WBTC,56022.03,14183450977.94,253176
6730,2021-12-05,Wrapped Bitcoin,WBTC,49009.36,12585100920.42,256790
6731,2021-12-12,Wrapped Bitcoin,WBTC,49638.46,12746647491.77,256790
6732,2021-12-19,Wrapped Bitcoin,WBTC,46596.29,12065643113.01,258940
6733,2021-12-26,Wrapped Bitcoin,WBTC,50703.69,13129214895.89,258940
6734,2022-01-02,Wrapped Bitcoin,WBTC,47344.51,12221555860.5,258141
6735,2022-01-09,Wrapped Bitcoin,WBTC,42006.22,11200154678.05,266631
6736,2022-01-16,Wrapped Bitcoin,WBTC,43166.19,11520225391.6,266881
6737,2022-01-23,Wrapped Bitcoin,WBTC,36278.64,9815456850.84,270557
6738,2022-01-30,Wrapped Bitcoin,WBTC,37961.94,10297443985.3,271257
6739,2022-02-06,Wrapped Bitcoin,WBTC,42249.07,11067758773.96,261965
6740,2022-02-13,Wrapped Bitcoin,WBTC,42211.69,11055847796.73,261914
6741,2022-02-20,Wrapped Bitcoin,WBTC,38448.36,10106626968.54,262862
6742,2022-02-27,Wrapped Bitcoin,WBTC,37685.96,9902445896.69,262762
6743,2022-03-06,Wrapped Bitcoin,WBTC,38386.76,10233030241.56,266577
6744,2022-03-13,Wrapped Bitcoin,WBTC,37860.71,10329317576.22,272824
6745,2022-03-20,Wrapped Bitcoin,WBTC,41208.58,11253279811.45,273081
6746,2022-03-27,Wrapped Bitcoin,WBTC,46756.95,12826849672.7,274330
6747,2022-04-03,Wrapped Bitcoin,WBTC,46522.6,12809060678.96,275330
6748,2022-04-10,Wrapped Bitcoin,WBTC,42250.07,11658042047.38,275930
6749,2022-04-17,Wrapped Bitcoin,WBTC,39690.26,11040106656.8,278157
6750,2022-04-24,Wrapped Bitcoin,WBTC,39473.12,11076369018.03,280605
6751,2022-05-01,Wrapped Bitcoin,WBTC,38467.0,10844078932.67,281906
6752,2022-05-08,Wrapped Bitcoin,WBTC,34066.44,9671634941.9,283905
6753,2022-05-15,Wrapped Bitcoin,WBTC,31259.19,8896487183.86,284604
6754,2013-08-04,XRP,XRP,0.005882,45983543.33,7817889792
6755,2013-08-11,XRP,XRP,0.004415,34518516.1,7817889792
6756,2013-08-18,XRP,XRP,0.005617,43916495.73,7817889792
6757,2013-08-25,XRP,XRP,0.006104,47719524.89,7817889792
6758,2013-09-01,XRP,XRP,0.005787,45239802.42,7817889792
6759,2013-09-08,XRP,XRP,0.006183,48338335.15,7817889792
6760,2013-09-15,XRP,XRP,0.006472,50595569.15,7817889792
6761,2013-09-22,XRP,XRP,0.01041,81353970.17,7817889792
6762,2013-09-29,XRP,XRP,0.01287,100598758.0,7817889792
6763,2013-10-06,XRP,XRP,0.009819,76764377.04,7817889792
6764,2013-10-13,XRP,XRP,0.008412,65761480.71,7817889792
6765,2013-10-20,XRP,XRP,0.0067,52377129.63,7817889792
6766,2013-10-27,XRP,XRP,0.006842,53493201.51,7817889792
6767,2013-11-03,XRP,XRP,0.00716,55978082.55,7817889792
6768,2013-11-10,XRP,XRP,0.008609,67307326.84,7817889792
6769,2013-11-17,XRP,XRP,0.01021,79811364.08,7817889792
6770,2013-11-24,XRP,XRP,0.01167,91218427.45,7817889792
6771,2013-12-01,XRP,XRP,0.0515,402593977.4,7817889792
6772,2013-12-08,XRP,XRP,0.03646,285005350.24,7817889792
6773,2013-12-15,XRP,XRP,0.02914,227789115.66,7817889792
6774,2013-12-22,XRP,XRP,0.02172,169773560.84,7817889792
6775,2013-12-29,XRP,XRP,0.02722,212783895.27,7817889792
6776,2014-01-05,XRP,XRP,0.02523,197241280.51,7817889792
6777,2014-01-12,XRP,XRP,0.02204,172333465.07,7817889792
6778,2014-01-19,XRP,XRP,0.02088,163201488.66,7817889792
6779,2014-01-26,XRP,XRP,0.02013,157362290.53,7817889792
6780,2014-02-02,XRP,XRP,0.02156,168555395.1,7817889792
6781,2014-02-09,XRP,XRP,0.01739,135951310.04,7817889792
6782,2014-02-16,XRP,XRP,0.01534,119913224.77,7817889792
6783,2014-02-23,XRP,XRP,0.01541,120487417.2,7817889792
6784,2014-03-02,XRP,XRP,0.01354,105879985.72,7817889792
6785,2014-03-09,XRP,XRP,0.01475,115276632.93,7817889792
6786,2014-03-16,XRP,XRP,0.01431,111843703.13,7817889792
6787,2014-03-23,XRP,XRP,0.01265,98902421.35,7817889792
6788,2014-03-30,XRP,XRP,0.009653,75463492.11,7817889792
6789,2014-04-06,XRP,XRP,0.008247,64471699.28,7817889792
6790,2014-04-13,XRP,XRP,0.005987,46807007.29,7817889792
6791,2014-04-20,XRP,XRP,0.006214,48577872.02,7817889792
6792,2014-04-27,XRP,XRP,0.004859,37983602.34,7817889792
6793,2014-05-04,XRP,XRP,0.005024,39279332.33,7817889792
6794,2014-05-11,XRP,XRP,0.005754,44981568.0,7817889792
6795,2014-05-18,XRP,XRP,0.006004,46938108.57,7817889792
6796,2014-05-25,XRP,XRP,0.003646,28500220.49,7817889792
6797,2014-06-01,XRP,XRP,0.004092,31988958.98,7817889792
6798,2014-06-08,XRP,XRP,0.003974,31071544.93,7817889792
6799,2014-06-15,XRP,XRP,0.004197,32813860.94,7817889792
6800,2014-06-22,XRP,XRP,0.004187,32729685.56,7817889792
6801,2014-06-29,XRP,XRP,0.004013,31372373.06,7817889792
6802,2014-07-06,XRP,XRP,0.00281,21969921.09,7817889792
6803,2014-07-13,XRP,XRP,0.004306,33667394.57,7817888768
6804,2014-07-20,XRP,XRP,0.005383,42080224.12,7817888768
6805,2014-07-27,XRP,XRP,0.006021,49685439.28,8252600832
6806,2014-08-03,XRP,XRP,0.005215,43035978.18,8252600677
6807,2014-08-10,XRP,XRP,0.004975,41057102.83,8252600677
6808,2014-08-17,XRP,XRP,0.005177,42720209.56,8252600677
6809,2014-08-24,XRP,XRP,0.005154,42530527.03,8252600677
6810,2014-08-31,XRP,XRP,0.004886,141655969.86,28989252282
6811,2014-09-07,XRP,XRP,0.004704,136357963.11,28989252282
6812,2014-09-14,XRP,XRP,0.005136,148899450.35,28989252282
6813,2014-09-21,XRP,XRP,0.00457,132477693.46,28989252282
6814,2014-09-28,XRP,XRP,0.005282,153120061.14,28989252282
6815,2014-10-05,XRP,XRP,0.004789,138819658.71,28989252282
6816,2014-10-12,XRP,XRP,0.004858,140819210.15,28989252282
6817,2014-10-19,XRP,XRP,0.004949,143471824.55,28989252282
6818,2014-10-26,XRP,XRP,0.004548,131839533.58,28989252282
6819,2014-11-02,XRP,XRP,0.004664,135217917.49,28989252282
6820,2014-11-09,XRP,XRP,0.004926,142804290.47,28989252282
6821,2014-11-16,XRP,XRP,0.005181,150197220.3,28989252282
6822,2014-11-23,XRP,XRP,0.008599,265561503.56,30881360458
6823,2014-11-30,XRP,XRP,0.01121,346223397.22,30881360458
6824,2014-12-07,XRP,XRP,0.01479,456866452.5,30881360458
6825,2014-12-14,XRP,XRP,0.01713,528898094.2,30881360458
6826,2014-12-21,XRP,XRP,0.02492,771988859.76,30978075200
6827,2014-12-28,XRP,XRP,0.02376,736157303.98,30978075200
6828,2015-01-04,XRP,XRP,0.01893,586350663.43,30978075200
6829,2015-01-11,XRP,XRP,0.01877,581307004.9,30978075200
6830,2015-01-18,XRP,XRP,0.01562,483945757.86,30978075200
6831,2015-01-25,XRP,XRP,0.01658,513563590.95,30978075200
6832,2015-02-01,XRP,XRP,0.01414,437986234.56,30978075200
6833,2015-02-08,XRP,XRP,0.01443,460327221.01,31908551587
6834,2015-02-15,XRP,XRP,0.01371,437541652.3,31908551587
6835,2015-02-22,XRP,XRP,0.01313,418947064.16,31908551587
6836,2015-03-01,XRP,XRP,0.01224,390514760.63,31908551587
6837,2015-03-08,XRP,XRP,0.009961,317839379.3,31908551587
6838,2015-03-15,XRP,XRP,0.01082,345160231.54,31908551587
6839,2015-03-22,XRP,XRP,0.0102,325339483.88,31908551587
6840,2015-03-29,XRP,XRP,0.008498,271170727.93,31908551587
6841,2015-04-05,XRP,XRP,0.008739,278840755.2,31908551587
6842,2015-04-12,XRP,XRP,0.00861,274724959.03,31908551587
6843,2015-04-19,XRP,XRP,0.007846,250366015.57,31908551587
6844,2015-04-26,XRP,XRP,0.00774,246977487.32,31908551587
6845,2015-05-03,XRP,XRP,0.008055,257037754.48,31908551587
6846,2015-05-10,XRP,XRP,0.007382,235563633.5,31908551587
6847,2015-05-17,XRP,XRP,0.006329,201953323.84,31908551587
6848,2015-05-24,XRP,XRP,0.006809,217270748.77,31908551587
6849,2015-05-31,XRP,XRP,0.00829,264525169.84,31908551587
6850,2015-06-07,XRP,XRP,0.007874,251248793.36,31908551587
6851,2015-06-14,XRP,XRP,0.008147,259949857.31,31908551587
6852,2015-06-21,XRP,XRP,0.01031,329106281.79,31908551587
6853,2015-06-28,XRP,XRP,0.01147,365898466.62,31908551587
6854,2015-07-05,XRP,XRP,0.01002,319771975.0,31908551587
6855,2015-07-12,XRP,XRP,0.008614,274849889.95,31908551587
6856,2015-07-19,XRP,XRP,0.008091,258180319.63,31908551587
6857,2015-07-26,XRP,XRP,0.008115,258947111.37,31908551587
6858,2015-08-02,XRP,XRP,0.00823,262606778.93,31908551587
6859,2015-08-09,XRP,XRP,0.008808,281048739.77,31908551587
6860,2015-08-16,XRP,XRP,0.008315,265314814.06,31908551587
6861,2015-08-23,XRP,XRP,0.007552,240977192.67,31908551587
6862,2015-08-30,XRP,XRP,0.00805,261545045.05,32488247336
6863,2015-09-06,XRP,XRP,0.007891,256354994.78,32488247336
6864,2015-09-13,XRP,XRP,0.008532,277183909.59,32488247336
6865,2015-09-20,XRP,XRP,0.007637,248113159.13,32488247336
6866,2015-09-27,XRP,XRP,0.006536,212348810.53,32488247336
6867,2015-10-04,XRP,XRP,0.005236,170115824.88,32488247336
6868,2015-10-11,XRP,XRP,0.005182,168360477.94,32488247336
6869,2015-10-18,XRP,XRP,0.004979,165079789.7,33156211683
6870,2015-10-25,XRP,XRP,0.004556,151059383.91,33156211683
6871,2015-11-01,XRP,XRP,0.004901,162511634.35,33156211683
6872,2015-11-08,XRP,XRP,0.004647,154064695.09,33156211683
6873,2015-11-15,XRP,XRP,0.004165,138079712.83,33156211683
6874,2015-11-22,XRP,XRP,0.004267,141487132.01,33156211683
6875,2015-11-29,XRP,XRP,0.004299,144183198.19,33537439933
6876,2015-12-06,XRP,XRP,0.005344,179216948.01,33537439933
6877,2015-12-13,XRP,XRP,0.008779,294425545.21,33537439933
6878,2015-12-20,XRP,XRP,0.006235,209113909.8,33537439933
6879,2015-12-27,XRP,XRP,0.006343,212734466.03,33537439933
6880,2016-01-03,XRP,XRP,0.006017,201799631.27,33537439933
6881,2016-01-10,XRP,XRP,0.005956,199750841.19,33537439933
6882,2016-01-17,XRP,XRP,0.005266,176601304.5,33537439933
6883,2016-01-24,XRP,XRP,0.005219,175044671.31,33537439933
6884,2016-01-31,XRP,XRP,0.006399,217061553.57,33920177761
6885,2016-02-07,XRP,XRP,0.008338,282831075.62,33920177761
6886,2016-02-14,XRP,XRP,0.00859,292842287.05,34090841338
6887,2016-02-21,XRP,XRP,0.0081,276146712.1,34090841338
6888,2016-02-28,XRP,XRP,0.007889,268939305.69,34090841338
6889,2016-03-06,XRP,XRP,0.00786,267938590.99,34090841338
6890,2016-03-13,XRP,XRP,0.008635,294382553.95,34090841338
6891,2016-03-20,XRP,XRP,0.00796,274132004.93,34439870367
6892,2016-03-27,XRP,XRP,0.008029,276505142.56,34439870367
6893,2016-04-03,XRP,XRP,0.007503,258390963.9,34439870367
6894,2016-04-10,XRP,XRP,0.005937,204468365.01,34439870367
6895,2016-04-17,XRP,XRP,0.006499,226618931.95,34868679462
6896,2016-04-24,XRP,XRP,0.007251,252846240.12,34868679462
6897,2016-05-01,XRP,XRP,0.006791,236803765.15,34868679462
6898,2016-05-08,XRP,XRP,0.006404,223293514.36,34868679462
6899,2016-05-15,XRP,XRP,0.006061,211329074.13,34868679462
6900,2016-05-22,XRP,XRP,0.005936,206991068.87,34868679462
6901,2016-05-29,XRP,XRP,0.005662,197443846.2,34868679462
6902,2016-06-05,XRP,XRP,0.005796,202093147.11,34868679462
6903,2016-06-12,XRP,XRP,0.005852,204052107.98,34868679462
6904,2016-06-19,XRP,XRP,0.006813,239176027.6,35108326973
6905,2016-06-26,XRP,XRP,0.0064,226212643.14,35345983560
6906,2016-07-03,XRP,XRP,0.006607,233547238.82,35345971933
6907,2016-07-10,XRP,XRP,0.006674,235903166.61,35345971933
6908,2016-07-17,XRP,XRP,0.006538,231695112.22,35438257609
6909,2016-07-24,XRP,XRP,0.006286,223450728.68,35550142696
6910,2016-07-31,XRP,XRP,0.005945,211342203.09,35550137658
6911,2016-08-07,XRP,XRP,0.006178,219668406.92,35557883251
6912,2016-08-14,XRP,XRP,0.005994,213138576.24,35558046921
6913,2016-08-21,XRP,XRP,0.006052,215211153.38,35562073617
6914,2016-08-28,XRP,XRP,0.005963,212054036.39,35562730335
6915,2016-09-04,XRP,XRP,0.005954,210268942.86,35316813001
6916,2016-09-11,XRP,XRP,0.005842,206330307.65,35317458440
6917,2016-09-18,XRP,XRP,0.006853,242976871.26,35457828433
6918,2016-09-25,XRP,XRP,0.007855,278512104.82,35458607580
6919,2016-10-02,XRP,XRP,0.008165,289655709.25,35475196836
6920,2016-10-09,XRP,XRP,0.007543,267594814.73,35475802044
6921,2016-10-16,XRP,XRP,0.008078,286570044.13,35475773335
6922,2016-10-23,XRP,XRP,0.009454,335502069.8,35488165563
6923,2016-10-30,XRP,XRP,0.008014,284757212.11,35531082209
6924,2016-11-06,XRP,XRP,0.008193,292091074.8,35649569539
6925,2016-11-13,XRP,XRP,0.008257,295328607.71,35765131899
6926,2016-11-20,XRP,XRP,0.007651,274408575.06,35865094564
6927,2016-11-27,XRP,XRP,0.007074,253777636.09,35876617244
6928,2016-12-04,XRP,XRP,0.006527,234887579.55,35987750899
6929,2016-12-11,XRP,XRP,0.006744,242740142.79,35994609608
6930,2016-12-18,XRP,XRP,0.006574,235319784.07,35794578423
6931,2016-12-25,XRP,XRP,0.006444,232006578.41,36003596482
6932,2017-01-01,XRP,XRP,0.006368,231408729.09,36337298649
6933,2017-01-08,XRP,XRP,0.006233,226499204.38,36338178044
6934,2017-01-15,XRP,XRP,0.006726,247328402.1,36771322652
6935,2017-01-22,XRP,XRP,0.006713,247414435.89,36855961691
6936,2017-01-29,XRP,XRP,0.006402,235949678.38,36856524148
6937,2017-02-05,XRP,XRP,0.006442,237439104.2,36856513336
6938,2017-02-12,XRP,XRP,0.006269,232223711.85,37044533660
6939,2017-02-19,XRP,XRP,0.005878,217744959.24,37044621729
6940,2017-02-26,XRP,XRP,0.005671,210650146.54,37144100247
6941,2017-03-05,XRP,XRP,0.006129,229273993.35,37406829143
6942,2017-03-12,XRP,XRP,0.006255,233250020.09,37290640853
6943,2017-03-19,XRP,XRP,0.006912,258098176.82,37338114912
